四川省95666部队信息保障处中兴光传输设备年度集中维保服务公开招标采购公告,/view/staticpags/gkzbcggg/402886875c5c048e015c629b79d10a72.html
共青团四川省委机关物业管理服务采购项目竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-05-15/8a41b3145dba44fc99c97dd973a3f60e.html
四川理工学院汇东校区学生宿舍智能电控系统改造工程采购项目竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-06-01/ca42100fe0234a3991fcdd0f2039fefd.html
四川省内江强制隔离戒毒所、四川省资阳强制隔离戒毒所四川省内江强制隔离戒毒所2017年戒毒人员大宗物资政府采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-05-31/819aacfccdfb4f06a12f332c6e48e549.html
四川商务职业学院2017年图书采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/32c5ac84ce674668bdd344fe65c4fadd.html
四川省食品药品检验检测院实验用仪器仪表项目政府采购（第二次）公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-05-31/b36fcd10a60b4d8db03514c6d947a033.html
四川省环境监测总站四川省环境监测大楼实验室环境条件升级改造（二期）采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/366203e87f124fa2ab95370ad5ced1a7.html
四川省统计局、四川警察学院信息化陈列室建设及模糊图像处理专项能力 训练支撑系统（川政采招〔2016〕339号）公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/d12df32e877f4b62a86d5d99f4309647.html
四川电力职业技术学院2栋学生公寓维修（2、3公寓）采购项目竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/c809a02ee0be4679981bf8f6bc6dbece.html
四川师范大学2017年站群系统建设服务采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/b0be9585b510414187640679f937cc5f.html
四川师范大学2017年狮子山校区总配电房及电力通道维修改造工程采购项目竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/08dca14a5ebe4ac6b5cdc81ee8a22b27.html
四川省第五人民医院动态心电血压二合一记录仪采购项目单一来源结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/7790a63baf304c5385afb5385449859a.html
四川建筑职业技术学院（德阳）四川建筑职业技术学院建筑工业化建造技术中心采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/957b6b20524c41ad82d177098283c165.html
四川省疾病预防控制中心艾滋病检测试剂采购项目单一来源结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/b10fd604ab954c8e94cee8f03ff11618.html
四川交通职业技术学院培训综合楼市政天然气引入项目代建服务（第二次）单一来源采购公告,http://202.61.88.152:9002/view/staticpags/dylycggg/2017-05-31/6b6ee40ee31d44b58a8b91e0d400c972.html
四川省监狱管理局信息保障中心监狱生活卫生管理信息系统运维服务采购项目单一来源采购公告,http://202.61.88.152:9002/view/staticpags/dylycggg/2017-06-01/295a2f6fbd224d7e814bc55e73cdeed4.html
四川省都江堰东风渠管理处东风渠灌区2017年省级财政大型灌区水利工程维修养护项目竞争性谈判采购公告,http://202.61.88.152:9002/view/staticpags/jzxtpcggg/2017-06-01/7464d7ca64e143bfa7b26fd7ec5a99f8.html
四川省林业中心医院四川省林业中心医院医用核磁共振成像设备采购项目（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-05-31/fd5161468e6646cdbf9c982f2d06702b.html
四川交通职业技术学院培综楼会议视频系统设备采购(第二次)公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-01/58ec0e859aa44d6fac85b05513048a38.html
四川省八一康复中心四川省八一康复中心医疗设备采购项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-05-31/30e31ed6bc324f9eb3588d12a7f47459.html
中共四川省委省直机关党校教学楼电梯改造政府采购项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-05-23/df65d425bbaa477ba33c045b23b37581.html
四川省统计局、四川警察学院信息化陈列室建设及模糊图像处理专项能力 训练支撑系统（川政采招〔2016〕339号）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-01/67534c13505c435b9d841920a3d4be0a.html
四川省食品药品检验检测院DMPK实验室信息化管理系统（LIMS）政府采购（第三次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-01/e32028c0c7df41b496ad5c93d834d770.html
中共四川省委党校课题评估录播教室、电视墙和精品课程录播教室采购项目（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-01/00f5489ee54241b886dcb1b33ba10945.html
"锟侥达拷省锟斤拷山锟斤拷锟斤拷,锟侥达拷省锟斤拷锟斤拷锟斤拷锟斤拷,锟侥达拷省锟斤拷锟窖硷拷锟斤拷2017锟斤拷锟斤拷锟斤犯锟斤拷锟斤拷锟斤拷锟斤拷锟斤拷锟斤拷(锟斤拷锟斤拷锟斤拷锟斤拷)锟缴癸拷锟斤拷目锟斤拷锟斤拷锟叫憋拷锟缴癸拷锟斤拷锟斤拷",http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-01/ebb01fa4181446428d13fe36acddb539.html
四川交通职业技术学院2017年房屋修缮工程项目政府采购（第二次）竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-05-31/11e6dec8c3454573b79b6cedb019cff6.html
四川省女子强制隔离戒毒所病残人员康复训练场地改造工程竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-06-01/285642f000024cba9387c04542237086.html
